id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1096254462794274389,https://www.airbnb.com/rooms/1096254462794274389,20241225160317,2024-12-25,city scrape,Luxury Leie View,"Beautifully renovated, design apartment overlooking the Leie, near the bustling center and the Sint-Pieters station of Ghent.<br />In the middle of “Quartier Beaux-Arts”, with Stam, Bijloke, MSK and Smak at the Citadelpark, this location also offers a range of various restaurants and bars.",,https://a0.muscache.com/pictures/hosting/Hosting-1096254462794274389/original/ead51b89-37af-4433-ab0e-6ea1ff922b3e.jpeg,500315063,https://www.airbnb.com/users/show/500315063,Lauren,2023-02-09,"Ghent, Belgium","",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/03e8f34d-3d55-44a8-9728-a697ea1c4e5e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/03e8f34d-3d55-44a8-9728-a697ea1c4e5e.jpg?aki_policy=profile_x_medium,,4,7,"['email', 'phone']",t,t,,Watersportbaan - Ekkergem,,51.04213,3.71602,Entire rental unit,Entire home/apt,4,1.0,1 bath,1,0,"[""Washer"", ""Dedicated workspace"", ""Kitchen"", ""TV"", ""Paid parking on premises"", ""Wifi""]",$214.00,2,365,2,2,365,365,2.0,365.0,,t,23,50,80,110,2024-12-25,6,6,0,2024-03-08,2024-10-31,4.17,4.67,4.17,4.5,4.5,4.5,3.67,,t,3,3,0,0,0.61
1096343187701598066,https://www.airbnb.com/rooms/1096343187701598066,20241225160317,2024-12-25,city scrape,Stunning 2-BR Apt in Ghent,"Welcome to our charming apartment nestled in the heart of Ghent city! Located in the historical city center, this spacious abode offers the perfect blend of convenience and comfort for your stay.<br /><br />Featuring two cozy bedrooms and a convenient sofabed, our apartment comfortably accommodates up to 6 guests. The fully equipped kitchen is perfect for preparing delicious meals, while the inviting living room provides a relaxing space to unwind after a day of exploring.<br /><br />With its prime location, you'll","With so many historical, educational, and outdoor attractions, you will never be bored in this medieval city! <br /><br />*History & Culture*<br /><br />Make sure to reserve at least a few days to visit and learn more about Gent’s deep history and cultural landmarks! We recommend visiting top-rated Gravensteen attraction – a 10th century majestic castle built in a moat offering a stunning backdrop of the city. Why not also visit the historic city centre and admire the fascinating Gothic and Romanesque architecture? Saint Bavo’s Cathedral and Saint Nicholas’ Church are prominent examples of this architectural style, along with an intricately detailed interior. For art enthusiasts, the Museum voor Schone Kunsten (Museum of Fine Arts) is a must-see, containing thousands of exhibitions and preserved pieces of art from the late Middle Ages all the way up to the first half of the 20th century. Other notable mentions include the Museum of Contemporary Art, Korenlei, and Kasteel van Ooidonk.<b",https://a0.muscache.com/pictures/prohost-api/Hosting-1096343187701598066/original/761ec10a-cea3-4e92-9e7f-e791e6ee26e9.jpeg,563195246,https://www.airbnb.com/users/show/563195246,Sasha,2024-02-21,,"",within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/45909af2-3ff9-460b-a6fe-849b98678377.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/45909af2-3ff9-460b-a6fe-849b98678377.jpg?aki_policy=profile_x_medium,,2,2,['phone'],t,t,"Gent, Vlaams Gewest, Belgium",Binnenstad,,51.05648,3.72118,Entire rental unit,Entire home/apt,6,1.0,1 bath,2,4,"[""Pack \u2019n play/Travel crib - available upon request"", ""Dishes and silverware"", ""Oven"", ""Room-darkening shades"", ""Coffee maker"", ""Bed linens"", ""Cooking basics"", ""Crib - available upon request"", ""First aid kit"", ""Refrigerator"", ""Shampoo"", ""Hot water"", ""Air conditioning"", ""Smoke alarm"", ""Long term stays allowed"", ""Heating"", ""Kitchen"", ""Iron"", ""TV"", ""Dishwasher"", ""Self check-in"", ""Hair dryer"", ""Toaster"", ""Essentials"", ""Fire extinguisher"", ""Hangers"", ""Pocket wifi"", ""High chair - available upon request"", ""Paid parking off premises"", ""Microwave"", ""Hot water kettle"", ""Single level home"", ""Smart lock"", ""Carbon monoxide alarm"", ""Wifi""]",$168.00,1,365,1,2,365,365,2.0,365.0,,t,23,53,83,173,2024-12-25,56,56,8,2024-03-10,2024-12-22,4.84,4.88,4.75,4.8,4.89,4.96,4.73,,t,2,2,0,0,5.77
1097000570972833867,https://www.airbnb.com/rooms/1097000570972833867,20241225160317,2024-12-25,city scrape,Old Jarl,"Cozy guesthouse in a late 19th century townhouse. With private bathroom. Unique location: view of the Leie, quiet and yet almost in the middle of the city!<br /><br />At 15' walk from Dampoort station and Ghent Flixbus stop.<br />Parking on our street is expensive. Within 12' walking distance is parking Tolhuis, enter via Berouw 55 (€9.5/24h parking).<br /> <br />Coffee/tea are provided. <br />Free garage for bikes. <br />Kayak available for rent.<br /> <br />We speak Dutch, German, French, English.<br />Dogs allowed, other pets not.",,https://a0.muscache.com/pictures/miso/Hosting-1097000570972833867/original/819916f2-af9b-4fe4-81ea-45437c0c9189.jpeg,348056916,https://www.airbnb.com/users/show/348056916,Katrien,2020-05-30,"Ghent, Belgium","",within an hour,100%,98%,t,https://a0.muscache.com/im/pictures/user/User-348056916/original/f1c26b54-2e41-4ffe-a6c1-8c7ad0ad7a9d.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-348056916/original/f1c26b54-2e41-4ffe-a6c1-8c7ad0ad7a9d.jpeg?aki_policy=profile_x_medium,,1,1,['phone'],t,t,,Sluizeken - Tolhuis - Ham,,51.059797577213466,3.7305782907379115,Private room in townhouse,Private room,2,1.0,1 private bath,1,0,"[""Air conditioning"", ""Smoke alarm"", ""Host greets you"", ""Dedicated workspace"", ""Pets allowed"", ""Hair dryer"", ""Wifi""]",$74.00,2,15,2,2,15,15,2.0,15.0,,t,10,27,41,209,2024-12-25,21,21,2,2024-03-17,2024-12-23,5.0,5.0,5.0,5.0,5.0,5.0,4.95,,f,1,0,1,0,2.22
1097080285752833524,https://www.airbnb.com/rooms/1097080285752833524,20241225160317,2024-12-25,city scrape,Privé studio,Private studio close to public transportation and shop 15 min walk to city center,,https://a0.muscache.com/pictures/hosting/Hosting-1097080285752833524/original/4dc7425a-92eb-4c09-9e55-64a981192f5d.jpeg,139715560,https://www.airbnb.com/users/show/139715560,Erick,2017-07-10,"Ghent, Belgium","",within a day,100%,14%,f,https://a0.muscache.com/im/pictures/user/b01aa871-6dd4-40b7-b922-696674b4fec9.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b01aa871-6dd4-40b7-b922-696674b4fec9.jpg?aki_policy=profile_x_medium,,3,3,"['email', 'phone']",t,t,,Oud Gentbrugge,,51.04162,3.74439,Private room in rental unit,Private room,3,0.5,Half-bath,1,2,"[""Smoke alarm"", ""Lock on bedroom door"", ""Kitchen"", ""First aid kit"", ""Wifi""]",$60.00,1,365,1,1,365,365,1.0,365.0,,t,0,0,0,76,2024-12-25,1,1,0,2024-05-12,2024-05-12,4.0,5.0,4.0,5.0,4.0,5.0,4.0,,f,3,1,2,0,0.13
1099269250287455721,https://www.airbnb.com/rooms/1099269250287455721,20241225160317,2024-12-25,city scrape,"Ghent Belgium, big house with garden close to city","We live in a + 200m2 house with garden, close to the city center of Ghent, while at the same moment in front of a forest and the Gentbrugse meersen, a green lung between the city of Ghent and the river Schelde. <br />Ideal location to return to in the evening after having enjoyed Ghent, Bruges, Antwerp, Brussels and many other great Belgian cities.",,https://a0.muscache.com/pictures/miso/Hosting-1099269250287455721/original/29c42f00-fd55-4749-8f86-a61a2bc39db6.jpeg,34181232,https://www.airbnb.com/users/show/34181232,Stijn,2015-05-25,"Ghent, Belgium","I am married with Maartje who is working as a social assistant in a school in Ghent.  I am myself working as a sales director for a medical device company.  We have 2 boys (2011 & 2014), called Noah and Miro
We especially love the space, light and the location of our house.  It is close to the city center but at the same moment we are close the one of the green 'lungs' of the city where it is great for walking and cycling.",within a day,100%,100%,f,https://a0.muscache.com/im/pictures/user/User-34181232/original/61e21a12-591b-4e6d-b3eb-c836fa7c7176.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-34181232/original/61e21a12-591b-4e6d-b3eb-c836fa7c7176.jpeg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Gentbrugge,,51.03571,3.76654,Entire home,Entire home/apt,5,1.0,1 bath,3,5,"[""Dishes and silverware"", ""Room-darkening shades"", ""Coffee"", ""Cleaning available during stay"", ""Central heating"", ""Sun loungers"", ""Coffee maker: drip coffee maker, espresso machine"", ""Books and reading material"", ""Bed linens"", ""Exercise equipment"", ""Private patio or balcony"", ""Cooking basics"", ""First aid kit"", ""Refrigerator"", ""Electric stove"", ""Baking sheet"", ""Shampoo"", ""Private entrance"", ""Drying rack for clothing"", ""Hot water"", ""Wine glasses"", ""BBQ grill"", ""Piano"", ""Smoke alarm"", ""Washer"", ""Barbecue utensils"", ""Shower gel"", ""Iron"", ""TV"", ""Kitchen"", ""Dishwasher"", ""Siemens stainless steel oven"", ""Outdoor furniture"", ""Freezer"", ""Self check-in"", ""Children\u2019s books and toys for ages 10+ years old"", ""Hair dryer"", ""Toaster"", ""Clothing storage: closet"", ""Outdoor dining area"", ""Essentials"", ""Dining table"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Hangers"", ""Outdoor playground"", ""Cleaning products"", ""Free dryer \u2013 In unit"", ""Private backyard \u2013 Fully fenced"", ""Hammock"", ""Free street parking"", ""Microwave"", ""Hot water kettle"", ""Free parking on premises"", ""Bikes"", ""Extra pillows and blankets"", ""Children's playroom"", ""Body soap"", ""Lockbox"", ""Wifi""]",$205.00,7,1125,7,7,1125,1125,7.0,1125.0,,t,11,11,11,180,2024-12-25,1,1,0,2024-07-31,2024-07-31,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0,0.20
1099843055316173187,https://www.airbnb.com/rooms/1099843055316173187,20241225160317,2024-12-25,city scrape,Flat 5 min from centrum of Gent,Reconnect with loved ones in this family-friendly place.,,https://a0.muscache.com/pictures/hosting/Hosting-1099843055316173187/original/7ffb1961-29ef-4b15-a629-6a128c31102a.jpeg,562087282,https://www.airbnb.com/users/show/562087282,Anna,2024-02-14,,"",a few days or more,9%,0%,f,https://a0.muscache.com/im/pictures/user/aebf53ce-f0e0-405e-a463-acb1c858d4c6.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/aebf53ce-f0e0-405e-a463-acb1c858d4c6.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Binnenstad,,51.05901,3.7261,Entire rental unit,Entire home/apt,4,1.0,1 bath,2,2,"[""Smoke alarm"", ""Fire extinguisher"", ""Washer"", ""Kitchen"", ""TV"", ""Wifi""]",$96.00,1,30,1,1,30,30,1.0,30.0,,t,0,13,37,186,2024-12-25,0,0,0,,,,,,,,,,,f,1,1,0,0,
1101389565466380799,https://www.airbnb.com/rooms/1101389565466380799,20241225160317,2024-12-25,city scrape,Private room close to Ghent,"Welcome to our charming home near the heart of Ghent. Experience the warmth of our cozy retreat just a ten minute bike ride away from the vibrant city center. With two bikes at your disposal, you'll have the freedom to discover the beauty of Ghent. Your private bedroom has fresh linens and plush towels. The spacious bathroom features both a bathtub and a shower. Enjoy seamless connectivity with complimentary WiFi throughout. Kitchen access is available upon request. We can't wait to welcome you!",,https://a0.muscache.com/pictures/miso/Hosting-1101389565466380799/original/d1ef5292-c755-45f1-97a3-49a58c0bcf63.jpeg,59883922,https://www.airbnb.com/users/show/59883922,Nikie,2016-02-22,"Ghent, Belgium","",within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/User-59883922/original/92f4fcaa-ffca-4d8b-a192-9090bbc2b5ce.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-59883922/original/92f4fcaa-ffca-4d8b-a192-9090bbc2b5ce.jpeg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,t,,Sint Amandsberg,,51.06354,3.76124,Private room in home,Private room,2,1.0,1 shared bath,1,1,"[""Smoke alarm"", ""Washer"", ""Self check-in"", ""Lockbox"", ""Wifi""]",$46.00,2,365,2,2,365,365,2.0,365.0,,t,5,23,46,100,2024-12-25,26,26,1,2024-06-03,2024-12-02,4.62,4.65,4.54,4.88,4.65,4.5,4.54,,t,2,0,2,0,3.79
1101414587177833967,https://www.airbnb.com/rooms/1101414587177833967,20241225160317,2024-12-25,city scrape,Cozy private room close to Ghent,"Welcome to our charming home near the heart of Ghent. Experience the warmth of our cozy retreat just a ten minute bike ride away from the vibrant city center. With two bikes at you disposal, you'll have the freedom to discover the beauty of Ghent. Your private bedroom has fresh linens and plush towels. The spacious bathroom features both a bathtub and a shower. Enjoy seamless connectivity with complimentary WiFi throughout. Kitchen access is available upon request. We can't wait to welcome you!",,https://a0.muscache.com/pictures/miso/Hosting-1101414587177833967/original/019efef6-fdc6-4b58-8e6a-fa638be5fe91.jpeg,59883922,https://www.airbnb.com/users/show/59883922,Nikie,2016-02-22,"Ghent, Belgium","",within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/User-59883922/original/92f4fcaa-ffca-4d8b-a192-9090bbc2b5ce.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-59883922/original/92f4fcaa-ffca-4d8b-a192-9090bbc2b5ce.jpeg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,t,,Sint Amandsberg,,51.0635364,3.7612396,Private room in home,Private room,2,1.0,1 bath,1,0,"[""Smoke alarm"", ""Washer"", ""Self check-in"", ""Lockbox"", ""Wifi""]",$43.00,2,365,2,2,365,365,2.0,365.0,,t,5,15,38,80,2024-12-25,19,19,3,2024-06-08,2024-12-09,4.79,4.63,4.68,4.89,4.68,4.53,4.63,,t,2,0,2,0,2.84
1102027763442783792,https://www.airbnb.com/rooms/1102027763442783792,20241225160317,2024-12-25,city scrape,FREE bikes + Spacious room near center,"Spacious room for rent. Bicycles are included.<br /><br />The house is located 5 minutes by bike or 15 min by bus from the city center. <br />A 1-minute walk from the lively Brugse Poort neighborhood and a 5-minute walk from Bourgoyen Nature Reserve.<br /><br />This accommodation is located in a renovated townhouse retaining the old characteristic elements.<br />The spacious rooms are flooded with natural light all day long.<br /><br />The house has two guest bedrooms that share a bathroom, kitchen and sitting area.",,https://a0.muscache.com/pictures/hosting/Hosting-1102027763442783792/original/b497ffd9-e884-43ad-988d-c3431e511a83.jpeg,31354851,https://www.airbnb.com/users/show/31354851,Elke,2015-04-16,"Ghent, Belgium","",within an hour,100%,98%,t,https://a0.muscache.com/im/pictures/user/546163ce-52ad-4889-a36b-656fbf89bd6c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/546163ce-52ad-4889-a36b-656fbf89bd6c.jpg?aki_policy=profile_x_medium,,4,6,"['email', 'phone']",t,t,,Brugse Poort - Rooigem,,51.05904,3.69201,Private room in home,Private room,2,1.0,1 bath,1,0,"[""Dishes and silverware"", ""Coffee"", ""Bed linens"", ""Cooking basics"", ""Refrigerator"", ""Induction stove"", ""Shampoo"", ""Clothing storage: dresser"", ""Hot water"", ""Wine glasses"", ""Smoke alarm"", ""Lock on bedroom door"", ""Heating"", ""Kitchen"", ""Iron"", ""Self check-in"", ""Hair dryer"", ""Toaster"", ""Dining table"", ""Cleaning products"", ""Board games"", ""Microwave"", ""Hot water kettle"", ""Bikes"", ""Body soap"", ""Lockbox"", ""Wifi""]",$70.00,3,30,3,3,1125,1125,3.0,1125.0,,t,13,20,20,20,2024-12-25,29,29,0,2024-03-20,2024-09-21,4.9,4.79,4.45,4.97,4.9,4.48,4.83,,t,4,2,2,0,3.10
1102097861094448418,https://www.airbnb.com/rooms/1102097861094448418,20241225160317,2024-12-25,city scrape,Gezellige kamer met sauna in Gent,"Sauna × Parking 3.5€ / day × Cycling<br /><br />Cozy room with private sauna, just 10minutes bike from city center. Perfect for visitors who are looking for a comfortable and quiet place to stay the night, with the added benefit of a private sauna. The room comes with a king size bed and a desk.<br /><br />We also offer 2 simple bikes and an inflatable kayak. The bedroom is part of a property that is currently being renovated, of course not during your stay.",,https://a0.muscache.com/pictures/hosting/Hosting-1102097861094448418/original/d1c2cffe-f1a7-44a9-80cb-a28852e8e1c6.jpeg,43012708,https://www.airbnb.com/users/show/43012708,Giel,2015-08-31,"Ghent, Belgium","",within an hour,100%,98%,t,https://a0.muscache.com/im/pictures/user/User-43012708/original/40bdf6ea-34d3-4d79-b39b-6b300696f74d.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-43012708/original/40bdf6ea-34d3-4d79-b39b-6b300696f74d.jpeg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Muide - Meulestede - Afrikalaan,,51.08588,3.72706,Private room in home,Private room,2,1.0,1 private bath,1,1,"[""Coffee"", ""Central heating"", ""Books and reading material"", ""Bed linens"", ""Coffee maker: Nespresso"", ""First aid kit"", ""Shampoo"", ""Waterfront"", ""Hot water"", ""Smoke alarm"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Shower gel"", ""Iron"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Hair dryer"", ""Mini fridge"", ""Essentials"", ""Luggage dropoff allowed"", ""Fire extinguisher"", ""Dedicated workspace"", ""Hangers"", ""Board games"", ""Host greets you"", ""Hot water kettle"", ""Kayak"", ""Extra pillows and blankets"", ""Carbon monoxide alarm"", ""Body soap"", ""Private sauna"", ""Wifi""]",$93.00,1,365,1,2,365,365,1.1,365.0,,t,18,35,64,144,2024-12-25,39,39,3,2024-04-28,2024-12-15,4.95,4.95,4.92,4.95,5.0,4.67,4.85,,f,1,0,1,0,4.83
1106233999402225352,https://www.airbnb.com/rooms/1106233999402225352,20241225160317,2024-12-25,city scrape,Private room,"Private room and bathroom in spacious modern home in Sint-Denijs-Westrem. <br />Located near various access roads (E40, E17, R4) and 15 minutes from Ghent Center.",,https://a0.muscache.com/pictures/hosting/Hosting-1106233999402225352/original/e8413bba-e39b-4c14-a412-0d464bf9989d.jpeg,99895578,https://www.airbnb.com/users/show/99895578,Delphine,2016-10-16,"Ghent, Belgium","",within a few hours,100%,83%,f,https://a0.muscache.com/im/pictures/user/User/original/ff8cdadf-058d-49d4-bceb-5b6222b2bda9.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/ff8cdadf-058d-49d4-bceb-5b6222b2bda9.jpeg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Sint Denijs Westrem,,51.027136239522,3.6696591175179103,Private room in home,Private room,2,1.0,1 private bath,1,1,"[""Room-darkening shades"", ""Central heating"", ""Books and reading material"", ""Bed linens"", ""Shampoo"", ""Hot water"", ""Smoke alarm"", ""Shower gel"", ""Hair dryer"", ""Essentials"", ""Dedicated workspace"", ""Radiant heating"", ""Host greets you"", ""Free street parking"", ""Bathtub"", ""Free parking on premises"", ""Conditioner"", ""Extra pillows and blankets"", ""Carbon monoxide alarm"", ""Body soap"", ""Wifi""]",$79.00,1,5,1,1,5,5,1.0,5.0,,t,10,25,49,49,2024-12-25,2,2,1,2024-11-03,2024-12-08,5.0,4.5,5.0,4.5,5.0,4.5,5.0,,f,1,0,1,0,1.13
